"subject_no" "activity" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAccMag-mean()" "fBodyAccMag-std()"
2 "WALKING" -0.078116487 -0.26403131 -0.078116487 -0.26403131 -0.24646959 -0.016526736 -0.096342847 -0.34465144 -0.46603963 -0.46637773 -0.20273931 -0.41506437
2 "WALKING" -0.016179243 -0.23870239 -0.016179243 -0.23870239 -0.35979074 -0.34350115 -0.12699625 -0.2598296 -0.57712838 -0.58143789 -0.22024203 -0.36740946
2 "WALKING" -0.094050402 -0.24668279 -0.094050402 -0.24668279 -0.32552221 -0.22795785 -0.24995911 -0.37037813 -0.59579767 -0.57800952 -0.20439161 -0.38834828
2 "WALKING" -0.12146549 -0.26716053 -0.12146549 -0.26716053 -0.3516524 -0.27885918 -0.044025884 -0.14363497 -0.55681645 -0.59927667 -0.25178786 -0.38943369
2 "WALKING" -0.12116392 -0.21730648 -0.12116392 -0.21730648 -0.35838811 -0.32075824 -0.055344501 -0.13572796 -0.51421844 -0.51840379 -0.25218023 -0.31978177
2 "WALKING" -0.15994137 -0.20722506 -0.15994137 -0.20722506 -0.33935726 -0.25538236 -0.21613981 -0.38165852 -0.54453173 -0.51168257 -0.2479414 -0.30824475
2 "WALKING" -0.11619563 -0.22029569 -0.11619563 -0.22029569 -0.29715295 -0.2750547 -0.082389128 -0.29177205 -0.49510696 -0.47313281 -0.13349481 -0.39495235
2 "WALKING" -0.034947423 -0.16991946 -0.034947423 -0.16991946 -0.17440367 -0.090862547 -0.035201447 -0.28430023 -0.44214219 -0.41635985 -0.092305608 -0.34608055
2 "WALKING" -0.038048798 -0.17467721 -0.038048798 -0.17467721 -0.17703433 -0.029999507 -0.11751865 -0.28858124 -0.45290861 -0.41179548 -0.065237963 -0.37153064
2 "WALKING" -0.81900561 -0.73341148 -0.81900561 -0.73341148 -0.93072763 -0.9103685 -0.84216556 -0.8085901 -0.93713454 -0.89663666 -0.78755193 -0.7475056
2 "WALKING" -0.9305174 -0.95115908 -0.9305174 -0.95115908 -0.96431469 -0.94490442 -0.91837107 -0.91446566 -0.97238234 -0.96018801 -0.94897344 -0.95899306
2 "WALKING" -0.94762367 -0.9653097 -0.94762367 -0.9653097 -0.98926809 -0.99242834 -0.95437813 -0.95831863 -0.99229376 -0.99420439 -0.97345461 -0.96513214
2 "WALKING" -0.96286027 -0.96330507 -0.96286027 -0.96330507 -0.98742203 -0.98666896 -0.9735813 -0.96694023 -0.99146426 -0.98795577 -0.97508372 -0.96182826
2 "WALKING" -0.98478083 -0.98061109 -0.98478083 -0.98061109 -0.98557926 -0.98565926 -0.97896092 -0.97415486 -0.98942562 -0.98504523 -0.97962981 -0.98321177
2 "WALKING" -0.97482993 -0.97135362 -0.97482993 -0.97135362 -0.98700058 -0.98696706 -0.97779412 -0.97678638 -0.99075167 -0.98969944 -0.97834452 -0.97080022
2 "WALKING" -0.97137593 -0.97402389 -0.97137593 -0.97402389 -0.98663206 -0.98797188 -0.98415914 -0.98119789 -0.99259023 -0.99418407 -0.97993872 -0.97358523
2 "WALKING" -0.98789028 -0.98635268 -0.98789028 -0.98635268 -0.98725864 -0.99129578 -0.99085952 -0.99121816 -0.99357783 -0.99342106 -0.98650857 -0.9873188
2 "WALKING" -0.99092262 -0.99283273 -0.99092262 -0.99283273 -0.98871731 -0.99065299 -0.99083185 -0.99095078 -0.99418304 -0.99429787 -0.99089392 -0.99467071
2 "WALKING" -0.98681085 -0.98636664 -0.98681085 -0.98636664 -0.9906122 -0.98985414 -0.98630597 -0.98397775 -0.99174631 -0.99240745 -0.98709296 -0.9869422
2 "WALKING" -0.98228348 -0.98310593 -0.98228348 -0.98310593 -0.9897584 -0.99068285 -0.98114518 -0.97785645 -0.98718101 -0.98866509 -0.98389762 -0.98413381
2 "WALKING" -0.86854957 -0.7950741 -0.86854957 -0.7950741 -0.98149544 -0.97923875 -0.92822939 -0.92662349 -0.98905329 -0.98626257 -0.86296661 -0.7955789
2 "WALKING" -0.96632737 -0.97289478 -0.96632737 -0.97289478 -0.99164756 -0.99107065 -0.97475764 -0.97890673 -0.99407543 -0.9958977 -0.98219017 -0.9710709
2 "WALKING" -0.98422645 -0.98290112 -0.98422645 -0.98290112 -0.99109511 -0.98987112 -0.98398356 -0.98036775 -0.9914188 -0.99226492 -0.98485399 -0.98322938
2 "WALKING" -0.98900009 -0.99198875 -0.98900009 -0.99198875 -0.99039115 -0.99273988 -0.98398079 -0.97878974 -0.99092686 -0.99101609 -0.99163492 -0.99251383
2 "WALKING" -0.98768494 -0.99074528 -0.98768494 -0.99074528 -0.99055968 -0.99482294 -0.98919628 -0.98770809 -0.99406423 -0.99435971 -0.99082312 -0.99112009
2 "WALKING" -0.99159143 -0.99072515 -0.99159143 -0.99072515 -0.99317231 -0.99609523 -0.99262805 -0.99378956 -0.9947108 -0.99654473 -0.9909917 -0.99097788
2 "WALKING" -0.99373428 -0.99221967 -0.99373428 -0.99221967 -0.98825686 -0.98742956 -0.98817484 -0.97891804 -0.99233835 -0.99152864 -0.98978232 -0.99458776
2 "WALKING" -0.99047019 -0.99023976 -0.99047019 -0.99023976 -0.98733733 -0.9871543 -0.98397612 -0.97513502 -0.99134492 -0.99029309 -0.98777215 -0.99281551
2 "WALKING" -0.9898978 -0.99300206 -0.9898978 -0.99300206 -0.99197977 -0.99371767 -0.98836159 -0.98284105 -0.9941671 -0.99403485 -0.993787 -0.99254534
2 "WALKING" -0.98745777 -0.98932368 -0.98745777 -0.98932368 -0.98884241 -0.99085083 -0.98880551 -0.98810253 -0.99490124 -0.99625908 -0.9894627 -0.98985648
2 "WALKING" -0.98993859 -0.98894277 -0.98993859 -0.98894277 -0.9914478 -0.99162743 -0.98606828 -0.98712625 -0.99436494 -0.99587797 -0.9902907 -0.98870952
2 "WALKING" -0.99153285 -0.98008077 -0.99153285 -0.98008077 -0.99214121 -0.98513668 -0.97248141 -0.91271755 -0.98805069 -0.97626846 -0.97696766 -0.98439214
2 "WALKING" -0.82806184 -0.74242052 -0.82806184 -0.74242052 -0.95995333 -0.95932413 -0.92413781 -0.95412719 -0.97310214 -0.97409955 -0.78849483 -0.75860576
2 "WALKING" -0.91344234 -0.91278577 -0.91344234 -0.91278577 -0.9765544 -0.97002327 -0.91997103 -0.97062775 -0.98531035 -0.98186081 -0.94752054 -0.90971314
2 "WALKING" -0.97296602 -0.95312873 -0.97296602 -0.95312873 -0.99008496 -0.98768692 -0.9408174 -0.96471314 -0.99222436 -0.99170605 -0.96503004 -0.9530863
2 "WALKING" -0.99056061 -0.98897172 -0.99056061 -0.98897172 -0.98883896 -0.9871739 -0.9704349 -0.97515883 -0.99270375 -0.9896359 -0.98879358 -0.98979921
2 "WALKING" -0.98534754 -0.95812882 -0.98534754 -0.95812882 -0.97814975 -0.93739209 -0.98153241 -0.97436817 -0.98904091 -0.97837798 -0.94755725 -0.97143999
2 "WALKING" -0.98397466 -0.95701587 -0.98397466 -0.95701587 -0.9754022 -0.93504695 -0.98524766 -0.96787157 -0.98460977 -0.97459692 -0.94515533 -0.9715605
2 "WALKING" -0.9927293 -0.98770313 -0.9927293 -0.98770313 -0.98850412 -0.9814192 -0.99287885 -0.98025605 -0.99173399 -0.98281509 -0.98315878 -0.99254756
2 "WALKING" -0.99780169 -0.99658761 -0.99780169 -0.99658761 -0.99377072 -0.99368657 -0.99696952 -0.99689087 -0.99706429 -0.99746815 -0.99581052 -0.99693548
2 "WALKING" -0.99681148 -0.99457907 -0.99681148 -0.99457907 -0.99190024 -0.99226209 -0.99604099 -0.992626 -0.99578028 -0.99375353 -0.99300527 -0.99591914
2 "WALKING" -0.98740627 -0.97736286 -0.98740627 -0.97736286 -0.99149588 -0.99210314 -0.98400971 -0.9701392 -0.99243041 -0.99076493 -0.98169124 -0.97721813
2 "WALKING" -0.98373283 -0.97725495 -0.98373283 -0.97725495 -0.98981535 -0.98849173 -0.97722221 -0.9619938 -0.9893036 -0.98310038 -0.97799745 -0.97921083
2 "WALKING" -0.64631757 -0.25570334 -0.64631757 -0.25570334 -0.96330882 -0.93879942 -0.52700445 -0.90090913 -0.97396794 -0.94290106 -0.43387145 -0.28785857
2 "WALKING" -0.96104204 -0.95965883 -0.96104204 -0.95965883 -0.98530251 -0.98846594 -0.64886607 -0.81942659 -0.99196677 -0.99425843 -0.96822846 -0.96013576
2 "WALKING" -0.97565052 -0.98234221 -0.97565052 -0.98234221 -0.98479381 -0.98610429 -0.81560892 -0.83525469 -0.99096126 -0.99196402 -0.98214762 -0.98414618
2 "WALKING" -0.97166064 -0.98064746 -0.97166064 -0.98064746 -0.98741785 -0.98672979 -0.93409767 -0.91875812 -0.9918258 -0.99257025 -0.98149975 -0.98201217
2 "WALKING" -0.98172409 -0.97809674 -0.98172409 -0.97809674 -0.99043731 -0.99348877 -0.97609828 -0.98111017 -0.99434169 -0.99605855 -0.98049272 -0.97891093
2 "WALKING" -0.98888534 -0.99026533 -0.98888534 -0.99026533 -0.98867958 -0.9926411 -0.97912998 -0.98733437 -0.99392023 -0.99404898 -0.98986415 -0.99108164
2 "WALKING" -0.97760784 -0.98605804 -0.97760784 -0.98605804 -0.98755291 -0.99191545 -0.98260883 -0.98826645 -0.99348869 -0.99403247 -0.98691913 -0.98658982
2 "WALKING" -0.97791743 -0.98450154 -0.97791743 -0.98450154 -0.98850068 -0.99303287 -0.98361494 -0.98423521 -0.99349261 -0.99400384 -0.98502084 -0.98549602
2 "WALKING" -0.98814817 -0.98753982 -0.98814817 -0.98753982 -0.99061203 -0.99145002 -0.98430799 -0.9836285 -0.99248597 -0.99219686 -0.98556799 -0.98997119
2 "WALKING" -0.98678107 -0.98342974 -0.98678107 -0.98342974 -0.99013133 -0.98729717 -0.9837647 -0.9790569 -0.99124318 -0.98840747 -0.98629091 -0.98313894
2 "WALKING" -0.98426101 -0.98541729 -0.98426101 -0.98541729 -0.98848675 -0.98863537 -0.9843081 -0.97980246 -0.99148733 -0.98915297 -0.98378961 -0.98782781
2 "WALKING" -0.83832832 -0.72373866 -0.83832832 -0.72373866 -0.94554613 -0.91689762 -0.62704398 -0.82044048 -0.96133859 -0.94738221 -0.72360452 -0.76578059
2 "WALKING" -0.94172385 -0.93845103 -0.94172385 -0.93845103 -0.98350154 -0.98103437 -0.79207494 -0.83832127 -0.98515789 -0.9858803 -0.95107449 -0.94027523
2 "WALKING" -0.97260849 -0.97118384 -0.97260849 -0.97118384 -0.98643906 -0.98481917 -0.91489077 -0.9104684 -0.98945033 -0.9881307 -0.9800993 -0.96977674
2 "WALKING" -0.99210323 -0.9934019 -0.99210323 -0.9934019 -0.99125148 -0.99400919 -0.9717803 -0.97172426 -0.99401527 -0.99497254 -0.99312637 -0.99369677
2 "WALKING" -0.99294581 -0.99207353 -0.99294581 -0.99207353 -0.99157614 -0.99248836 -0.98053612 -0.98944203 -0.99482479 -0.99599165 -0.99066138 -0.99347593
2 "WALKING" -0.99099061 -0.99545159 -0.99099061 -0.99545159 -0.99049507 -0.99233205 -0.98046045 -0.98938271 -0.99468268 -0.99546189 -0.99446464 -0.99614167
2 "WALKING" -0.9889792 -0.99134291 -0.9889792 -0.99134291 -0.9872472 -0.98570233 -0.98400252 -0.98637389 -0.99187234 -0.9909082 -0.99000893 -0.99278338
2 "WALKING" -0.99010438 -0.98899895 -0.99010438 -0.98899895 -0.98446425 -0.98541941 -0.9877346 -0.98421623 -0.99068336 -0.99115484 -0.98735254 -0.99098271
2 "WALKING" -0.99541438 -0.99448592 -0.99541438 -0.99448592 -0.991013 -0.99168359 -0.9942965 -0.99380822 -0.99407691 -0.99522888 -0.99337866 -0.9953339
2 "WALKING" -0.99558037 -0.99627107 -0.99558037 -0.99627107 -0.99414311 -0.99528034 -0.99494245 -0.99538319 -0.9954692 -0.99581332 -0.99527383 -0.99686656
2 "WALKING" -0.99483632 -0.9959662 -0.99483632 -0.9959662 -0.99390543 -0.99672747 -0.99320124 -0.99511954 -0.99648197 -0.996833 -0.99580296 -0.99585729
2 "WALKING" -0.93463544 -0.87861922 -0.93463544 -0.87861922 -0.94297404 -0.86384433 -0.77048261 -0.83724099 -0.97082142 -0.92508011 -0.87957412 -0.89570823
2 "WALKING" -0.97660875 -0.9834327 -0.97660875 -0.9834327 -0.98525284 -0.98533713 -0.89976325 -0.88658942 -0.99135594 -0.98979877 -0.98005852 -0.98751276
2 "WALKING" -0.98771561 -0.98797515 -0.98771561 -0.98797515 -0.98801197 -0.98970273 -0.96853026 -0.96244603 -0.99563775 -0.99683493 -0.98655927 -0.98987622
2 "WALKING" -0.98907828 -0.98550697 -0.98907828 -0.98550697 -0.98489977 -0.9857107 -0.97743854 -0.98548121 -0.99315255 -0.99306012 -0.98365911 -0.9880714
2 "WALKING" -0.98983415 -0.98690008 -0.98983415 -0.98690008 -0.98725253 -0.98830905 -0.97819369 -0.98534601 -0.99292337 -0.99332671 -0.98808953 -0.98709004
2 "WALKING" -0.99597779 -0.99839358 -0.99597779 -0.99839358 -0.99220004 -0.9951938 -0.98532115 -0.99481101 -0.99487866 -0.99674205 -0.99753168 -0.99874196
2 "WALKING" -0.99696971 -0.99882575 -0.99696971 -0.99882575 -0.99348208 -0.99531608 -0.98848883 -0.99335458 -0.99468202 -0.99639654 -0.99840981 -0.99867374
2 "WALKING" -0.99589594 -0.99702722 -0.99589594 -0.99702722 -0.9934371 -0.99303222 -0.99177624 -0.99414513 -0.99565275 -0.99688909 -0.99618626 -0.99742751
2 "WALKING" -0.99339755 -0.9935858 -0.99339755 -0.9935858 -0.99207171 -0.99117196 -0.99189462 -0.99402897 -0.99556013 -0.99659868 -0.99239814 -0.99462503
2 "WALKING" -0.99457529 -0.99351438 -0.99457529 -0.99351438 -0.99159305 -0.9915983 -0.98978979 -0.99398857 -0.99592893 -0.99660787 -0.99263211 -0.99429305
2 "WALKING" -0.99556403 -0.99714354 -0.99556403 -0.99714354 -0.9920669 -0.99023211 -0.99060985 -0.992516 -0.99616824 -0.99607215 -0.99579927 -0.99804874
2 "WALKING" -0.99498047 -0.99555631 -0.99498047 -0.99555631 -0.99152008 -0.99136646 -0.99302085 -0.99345303 -0.99529956 -0.99571461 -0.99451448 -0.99622249
2 "WALKING" -0.99601432 -0.99056493 -0.99601432 -0.99056493 -0.99127894 -0.98758989 -0.98968321 -0.94381485 -0.99187523 -0.97185473 -0.98760766 -0.99341214
2 "WALKING" -0.3180524 -0.39013571 -0.3180524 -0.39013571 -0.36845995 -0.19432343 -0.33718125 -0.4617718 -0.55917481 -0.51240714 -0.31745858 -0.52987705
2 "WALKING" -0.21059439 -0.36231623 -0.21059439 -0.36231623 -0.210325 -0.030433821 -0.36085038 -0.47084349 -0.43041837 -0.42490434 -0.24037126 -0.54235906
2 "WALKING" -0.21357352 -0.37294288 -0.21357352 -0.37294288 -0.19569819 -0.063209258 -0.4052292 -0.49070475 -0.41350592 -0.43167697 -0.24424469 -0.55699961
2 "WALKING" -0.2999719 -0.38906735 -0.2999719 -0.38906735 -0.30195516 -0.19050464 -0.45882617 -0.54059265 -0.49786857 -0.4932548 -0.27699301 -0.55777439
2 "WALKING" -0.34821008 -0.45863867 -0.34821008 -0.45863867 -0.36966721 -0.23435673 -0.49931294 -0.59477551 -0.54916874 -0.50674689 -0.37496213 -0.59613799
2 "WALKING" -0.30537339 -0.43282581 -0.30537339 -0.43282581 -0.26749823 -0.078966211 -0.48130584 -0.61369118 -0.52321551 -0.51592766 -0.33267996 -0.58633754
2 "WALKING" -0.29724909 -0.38870032 -0.29724909 -0.38870032 -0.23420841 -0.091877708 -0.46864361 -0.60181462 -0.53152849 -0.53187536 -0.2833435 -0.55219217
2 "WALKING" -0.29982263 -0.38601987 -0.29982263 -0.38601987 -0.27440684 -0.13561924 -0.48071396 -0.5875745 -0.54250657 -0.50700849 -0.28930627 -0.5435373
2 "WALKING" -0.29831591 -0.38373694 -0.29831591 -0.38373694 -0.28537047 -0.15868703 -0.47534506 -0.55310217 -0.53084239 -0.50026568 -0.31336018 -0.52282806
2 "WALKING" -0.27716758 -0.3442314 -0.27716758 -0.3442314 -0.22354557 -0.16553542 -0.4493528 -0.49973128 -0.46597922 -0.4274832 -0.21773503 -0.5289491
2 "WALKING" -0.25770654 -0.37006076 -0.25770654 -0.37006076 -0.18038219 -0.06911037 -0.43179366 -0.53102024 -0.42140689 -0.40512354 -0.214603 -0.57583652
2 "WALKING" -0.31997371 -0.38784822 -0.31997371 -0.38784822 -0.2788396 -0.012047102 -0.46172451 -0.55918334 -0.46880445 -0.4108906 -0.28602099 -0.54893077
2 "WALKING" -0.33853049 -0.42980896 -0.33853049 -0.42980896 -0.32099918 -0.10874594 -0.48880099 -0.52404174 -0.469196 -0.41295667 -0.34983525 -0.56881821
2 "WALKING" -0.34232904 -0.50787551 -0.34232904 -0.50787551 -0.31941577 -0.26204267 -0.48369296 -0.53795173 -0.46113895 -0.47522416 -0.44478898 -0.62350064
2 "WALKING" -0.40802751 -0.48727112 -0.40802751 -0.48727112 -0.37610864 -0.225233 -0.48033586 -0.58642182 -0.5203478 -0.49129763 -0.39162242 -0.6299509
2 "WALKING" -0.22355269 -0.41071212 -0.22355269 -0.41071212 -0.18137652 -0.15497342 -0.28292793 -0.40031586 -0.39691883 -0.41670938 -0.29373597 -0.58043049
2 "WALKING" -0.16639022 -0.33603594 -0.16639022 -0.33603594 -0.079273225 0.080943478 -0.29231512 -0.48488517 -0.34579531 -0.35419823 -0.19246429 -0.53690738
2 "WALKING" -0.15975104 -0.30596621 -0.15975104 -0.30596621 -0.054690849 0.16259821 -0.31698989 -0.44579081 -0.34646702 -0.28900608 -0.12325009 -0.54427934
2 "WALKING" -0.24687739 -0.39270365 -0.24687739 -0.39270365 -0.14706428 -0.031998638 -0.34663014 -0.4785029 -0.40046626 -0.31485841 -0.23905367 -0.59544857
2 "WALKING" -0.30327877 -0.49928922 -0.30327877 -0.49928922 -0.26765393 -0.21223851 -0.40607046 -0.54101487 -0.46291003 -0.41755375 -0.38676177 -0.6541454
2 "WALKING" -0.24158208 -0.45111638 -0.24158208 -0.45111638 -0.26513345 -0.23735235 -0.43042575 -0.5349256 -0.4652197 -0.49139801 -0.37710448 -0.58272874
2 "WALKING" -0.24159573 -0.45800724 -0.24159573 -0.45800724 -0.26409466 -0.20501646 -0.3968766 -0.51142865 -0.45232566 -0.43572229 -0.36784506 -0.60054216
2 "WALKING" -0.23300558 -0.36267247 -0.23300558 -0.36267247 -0.23694192 -0.0002382255 -0.38456774 -0.51900919 -0.42803686 -0.36354055 -0.1941583 -0.58159095
2 "WALKING" -0.16990504 -0.23816507 -0.16990504 -0.23816507 -0.088074015 0.20025448 -0.3707059 -0.47719173 -0.36518535 -0.32712319 -0.080114898 -0.4633167
2 "WALKING" -0.22024466 -0.31865636 -0.22024466 -0.31865636 -0.13413736 0.10142629 -0.43351605 -0.4732268 -0.42565938 -0.35558077 -0.10964991 -0.58075003
2 "WALKING" -0.28407383 -0.43464859 -0.28407383 -0.43464859 -0.23706606 -0.13863303 -0.46929897 -0.51809522 -0.46292024 -0.45417063 -0.32940405 -0.59108629
2 "WALKING" -0.28188169 -0.4089558 -0.28188169 -0.4089558 -0.24817218 -0.16880094 -0.41458405 -0.51310379 -0.42747661 -0.43045123 -0.35952152 -0.53029924
2 "WALKING" -0.31460607 -0.38678825 -0.31460607 -0.38678825 -0.31522336 -0.11820921 -0.42090951 -0.53510893 -0.47581798 -0.40617025 -0.30108533 -0.53611539
2 "WALKING" -0.36436542 -0.42844073 -0.36436542 -0.42844073 -0.32205097 -0.062622966 -0.50405947 -0.56612268 -0.54166287 -0.46016945 -0.35018188 -0.56646468
2 "WALKING" 0.043090673 0.24057694 0.043090673 0.24057694 -0.048845916 0.16930051 -0.38981559 -0.52175302 -0.40703585 -0.38207988 0.2718934 0.029353535
2 "WALKING" 0.072959575 0.15923385 0.072959575 0.15923385 -0.023169704 0.10595811 -0.35195893 -0.53131281 -0.35771172 -0.33694393 0.17687852 -0.031304873
2 "WALKING" -0.013220645 0.1501838 -0.013220645 0.1501838 -0.099226401 0.11929825 -0.15117529 -0.18882846 -0.42150307 -0.34820585 0.2576716 -0.094211421
2 "WALKING" 0.043542036 0.33673344 0.043542036 0.33673344 -0.029801601 0.30385414 -0.088927859 -0.18747095 -0.40952068 -0.33145857 0.45362158 0.057690843
2 "WALKING" 0.084648509 0.30447191 0.084648509 0.30447191 0.0039954428 0.32878822 -0.13481425 -0.2996907 -0.27843587 -0.11140401 0.3509796 0.074317186
2 "WALKING" -0.069623742 0.1599289 -0.069623742 0.1599289 -0.1400874 0.15787382 -0.23640706 -0.24231799 -0.32960182 -0.053476028 0.21645727 -0.053708238
2 "WALKING" 0.082298644 0.31329547 0.082298644 0.31329547 0.058374432 0.50782154 -0.18451559 -0.074845322 -0.24422643 0.1464961 0.52643529 -0.02911982
2 "WALKING" 0.18222913 0.29244221 0.18222913 0.29244221 0.14262152 0.52508657 -0.10241289 -0.11123238 -0.2214838 0.10331295 0.40206457 0.024895505
2 "WALKING" 0.26255659 0.20399128 0.26255659 0.20399128 0.0015586535 0.001475622 -0.10249828 -0.28837532 -0.43336963 -0.50751218 0.15413229 0.043611546
2 "WALKING" 0.26791224 0.22548261 0.26791224 0.22548261 0.0034867482 0.12613781 -0.0050874597 -0.12801613 -0.35941901 -0.3812201 0.16997746 0.064799574
2 "WALKING" 0.23908867 0.36148902 0.23908867 0.36148902 0.074156441 0.35562113 -0.0086704391 -0.059075834 -0.37710277 -0.36969857 0.40033352 0.12694202
2 "WALKING" 0.23847631 0.3363078 0.23847631 0.3363078 0.1818555 0.46408276 -0.21556797 -0.17051165 -0.31417908 -0.076530796 0.49441457 0.029832626
2 "WALKING" 0.18632392 0.26913221 0.18632392 0.26913221 0.14276602 0.4177836 -0.099258631 -0.13256101 -0.30562265 -0.056860943 0.44935356 -0.04193274
2 "WALKING" 0.25929174 0.4098625 0.25929174 0.4098625 0.20006042 0.46791373 0.03292749 -0.065705817 -0.24326743 -0.056583207 0.56185661 0.096554977
2 "WALKING" 0.2502656 0.29067286 0.2502656 0.29067286 0.12621466 0.38703803 -0.10157158 -0.10344545 -0.25172297 -0.069754846 0.40983227 0.017151081
2 "WALKING" 0.11000015 0.16212301 0.11000015 0.16212301 0.020491919 0.26963071 -0.074116357 -0.23824754 -0.32218158 -0.075774271 0.24717756 -0.069484843
2 "WALKING" 0.1063099 0.19739398 0.1063099 0.19739398 0.078287467 0.31825493 -0.12443932 -0.12975252 -0.17146158 -0.060569143 0.29416826 -0.047195003
2 "WALKING" 0.076554618 0.26571377 0.076554618 0.26571377 0.16675442 0.68785655 0.044995825 0.2467911 -0.12175373 0.12141334 0.51276378 -0.094570041
2 "WALKING" 0.094583508 0.23127532 0.094583508 0.23127532 0.10016851 0.58219224 -0.061046953 0.17766097 -0.26316936 0.012523034 0.42330426 -0.082907765
2 "WALKING" 0.11577394 0.232446 0.11577394 0.232446 0.0477891 0.29668031 -0.1336128 -0.10697002 -0.36340146 -0.31075914 0.35155633 -0.032195604
2 "WALKING" 0.19941208 0.33634774 0.19941208 0.33634774 0.23459644 0.39138322 0.0058528588 -0.070307362 -0.25743929 -0.21181736 0.47605915 0.042984868
2 "WALKING" 0.22638253 0.29258519 0.22638253 0.29258519 0.18997112 0.36105866 -0.071176752 -0.12320255 -0.17386762 -0.074306674 0.38274681 0.037866524
2 "WALKING" 0.16349347 0.2556843 0.16349347 0.2556843 0.10427448 0.25878987 -0.18361519 -0.25498781 -0.20750712 -0.14006455 0.3576387 -0.0010427611
2 "WALKING" -0.016693226 -0.05488412 -0.016693226 -0.05488412 -0.26682368 -0.29973487 -0.23678755 -0.44338806 -0.57953506 -0.65661693 0.043088872 -0.2618543
2 "WALKING" -0.048158982 -0.026676892 -0.048158982 -0.026676892 -0.23167217 -0.22819273 -0.39873106 -0.53444696 -0.57834935 -0.63308188 -0.033509293 -0.17419386
2 "WALKING" -0.11025255 -0.22184152 -0.11025255 -0.22184152 -0.38525601 -0.2612538 -0.1372475 -0.02315066 -0.64506619 -0.72798795 -0.15212533 -0.38495145
2 "WALKING" -0.1127014 -0.2829491 -0.1127014 -0.2829491 -0.40758062 -0.34609007 -0.11467133 -0.055628335 -0.64733913 -0.73150239 -0.22768589 -0.42721979
2 "WALKING" -0.15632693 -0.26971762 -0.15632693 -0.26971762 -0.36892846 -0.28130225 -0.45115633 -0.65612499 -0.61973262 -0.67615601 -0.17133872 -0.4444598
2 "WALKING" -0.15695021 -0.29239476 -0.15695021 -0.29239476 -0.44012986 -0.33281625 -0.40015494 -0.48318713 -0.62933672 -0.60891554 -0.24811367 -0.42838148
2 "WALKING" -0.16067255 -0.24385342 -0.16067255 -0.24385342 -0.42325268 -0.4306707 -0.31741037 -0.43576523 -0.61942226 -0.59829627 -0.2392464 -0.36372697
2 "WALKING" -0.17967041 -0.22444275 -0.17967041 -0.22444275 -0.36503339 -0.3403293 -0.34125168 -0.51941034 -0.59626744 -0.62799088 -0.1740707 -0.37474033
2 "WALKING" -0.10036749 -0.11197218 -0.10036749 -0.11197218 -0.33522881 -0.17369873 -0.29578047 -0.48249225 -0.61823059 -0.65001851 -0.075612344 -0.27103604
2 "WALKING" -0.061759005 -0.0094478922 -0.061759005 -0.0094478922 -0.17698635 0.0030654481 -0.42466236 -0.48117843 -0.56939162 -0.62861125 0.046084047 -0.19587305
2 "WALKING" -0.083453237 -0.13046821 -0.083453237 -0.13046821 -0.26204421 -0.16190976 -0.23585802 -0.35689626 -0.60046103 -0.63094146 -0.028435574 -0.32838987
